Buy Date,Ticker,Buy Strat,ll
2025-01-14,A2ZINFRA.NS,EWBB_DC,20.42
2025-01-14,AARTIIND.NS,EW_BW,390.25
2025-01-14,ACME.BO,EWBB_DC,38.58
2025-01-14,ACROW.BO,EW_DC,692.0
2025-01-14,ADANIGREEN.NS,EWBB_W,885.0
2025-01-14,ADANIPOWER.NS,EW_DC,445.0
2025-01-14,ADARSHPL.BO,EW_BW,29.33
2025-01-14,ADMANUM.BO,EW_BW,81.85
2025-01-14,ADSL.NS,ATREWBB_DC,199.42
2025-01-14,AIMCOPEST.BO,EWBB_W,92.0
2025-01-14,ALANKIT.NS,EW_W,18.9
2025-01-14,ALBERTDAVD.NS,EW_W,1160.5
2025-01-14,ALEXANDER.BO,EW_DC,11.85
2025-01-14,ALPA.NS,ATREW_BW,110.0
2025-01-14,AMAL.BO,BB_UC,295.5
2025-01-14,ANDREWYU.BO,EW_W,36.25
2025-01-14,ANUPAM.BO,EW_BW,1.81
2025-01-14,APLAB.BO,BB_W,75.16
2025-01-14,APOLLO.NS,EW_UC,92.55
2025-01-14,ARCEEIN.BO,EW_UC,5.33
2025-01-14,ARCFIN.BO,BB_DC,1.22
2025-01-14,ARIES.NS,BB_DC,246.7
2025-01-14,ARMANFIN.NS,BB_W,1176.0
2025-01-14,AROGRANITE.NS,EW_DC,41.26
2025-01-14,ARUNAHTEL.BO,EW_DC,9.55
2025-01-14,ASHIMASYN.NS,ATR_DC,29.1
2025-01-14,ASHSI.BO,EW_W,31.5
2025-01-14,ASIANHOTNR.NS,BB_DC,165.4
2025-01-14,ASINPET.BO,BB_DC,8.65
2025-01-14,ATGL.NS,EW_UC,620.6
2025-01-14,AVAILFC.BO,EW_DC,257.1
2025-01-14,AVANTIFEED.NS,EW_BW,572.0
2025-01-14,BALAXI.NS,EW_DC,67.0
2025-01-14,BALRAMCHIN.NS,EW_DC,457.2
2025-01-14,BALTE.BO,EW_DC,23.0
2025-01-14,BANCOINDIA.NS,BB_DC,435.0
2025-01-14,BBL.NS,EW_DC,3101.55
2025-01-14,BETXIND.BO,EW_BW,327.1
2025-01-14,BHANDARI.NS,BB_W,6.06
2025-01-14,BHASKAGR.BO,EW_W,55.25
2025-01-14,BIOCON.NS,ATR_UC,329.0
2025-01-14,BIOGEN.BO,EW_W,1.03
2025-01-14,BLUECHIP.NS,ATR_UC,7.32
2025-01-14,BOMOXY-B1.BO,EW_DC,27300.0
2025-01-14,BORORENEW.NS,EW_DC,494.95
2025-01-14,BRNL.NS,EWBB_DC,38.61
2025-01-14,BSE.NS,BB_DC,5023.1
2025-01-14,BSL.NS,BB_W,235.25
2025-01-14,BUTTERFLY.NS,BB_DC,702.0
2025-01-14,CALCOM.BO,EW_DC,108.0
2025-01-14,CAMLINFINE.NS,EW_W,95.59
2025-01-14,CARERATING.NS,ATREW_DC,1205.0
2025-01-14,CEETAIN.BO,EW_UC,37.1
2025-01-14,CENLUB.BO,BB_DC,430.0
2025-01-14,CENTRALBK.NS,EWBB_W,46.5
2025-01-14,CHENFERRO.BO,EWBB_DC,121.3
2025-01-14,CHRTEDCA.BO,EW_W,252.0
2025-01-14,CIANAGRO.BO,ATR_UC,459.5
2025-01-14,CINDRELL.BO,EW_DC,12.65
2025-01-14,COCHINSHIP.NS,EW_W,1357.05
2025-01-14,CONCORD.BO,EW_BW,34.25
2025-01-14,CORNE.BO,LR_DC,9.64
2025-01-14,CREDITACC.NS,EW_UC,810.0
2025-01-14,CREST.NS,EW_UC,398.2
2025-01-14,CTL.BO,BB_DC,44.0
2025-01-14,CUB.NS,ATR_UC,161.16
2025-01-14,DALMIASUG.NS,BB_DC,324.0
2025-01-14,DAVANGERE.BO,EW_DC,5.0
2025-01-14,DELTAMAGNT.NS,EW_W,98.37
2025-01-14,DEVINE.BO,BB_DC,9.09
2025-01-14,DHANROTO.BO,EW_DC,175.05
2025-01-14,DRAGARWQ.BO,EW_DC,4700.0
2025-01-14,DREDGECORP.NS,EW_BW,711.25
2025-01-14,EASTRED.BO,LR_UC,35.0
2025-01-14,EMERALD.BO,ATR_UC,58.0
2025-01-14,EMKAY.NS,ATR_W,269.75
2025-01-14,ENERGYDEV.NS,EW_DC,23.33
2025-01-14,EPSOMPRO.BO,EW_DC,7.52
2025-01-14,ERIS.NS,BB_W,1224.35
2025-01-14,ESHAMEDIA.BO,BB_W,13.57
2025-01-14,ETIL.BO,BB_W,7.22
2025-01-14,FACORALL.BO,EW_DC,4.22
2025-01-14,FCSSOFT.NS,EW_DC,3.0
2025-01-14,FERMENTA.BO,EW_DC,355.0
2025-01-14,FOODSIN.BO,EW_DC,95.1
2025-01-14,FOSECOIND.NS,EW_DC,3780.0
2025-01-14,FRANKLININD.BO,EW_W,1.71
2025-01-14,FRONTCAP.BO,EW_W,14.98
2025-01-14,FRONTCORP.BO,EW_BW,40.0
2025-01-14,GANGAFORGE.NS,EW_BW,6.38
2025-01-14,GARWSYN.BO,EW_W,28.65
2025-01-14,GCMSECU.BO,EW_DC,0.9
2025-01-14,GILLETTE.NS,EW_BW,9002.3
2025-01-14,GINNIFILA.NS,EW_UC,26.7
2025-01-14,GLFL.NS,ATR_UC,6.71
2025-01-14,GLOBOFFS.BO,EW_BW,97.55
2025-01-14,GODAVARI.BO,EWBB_W,102.0
2025-01-14,GODHA.NS,EW_W,0.96
2025-01-14,GOLDENTOBC.NS,EW_DC,37.05
2025-01-14,GOLDIAM.NS,ATRBB_BW,305.35
2025-01-14,GOPAIST.BO,EWBB_W,6.52
2025-01-14,GORANIN.BO,EW_UC,93.25
2025-01-14,GREAVESCOT.NS,BB_W,154.5
2025-01-14,GSFC.NS,BB_DC,183.6
2025-01-14,GTL.NS,EW_W,10.66
2025-01-14,GTLINFRA.NS,EWBB_DC,1.78
2025-01-14,GTNTEX.BO,EW_W,11.2
2025-01-14,GTV.BO,ATR_W,510.1
2025-01-14,GUJAPOLLO.NS,ATREW_UC,281.3
2025-01-14,GUJSTATFIN.BO,EW_DC,17.05
2025-01-14,GULFPETRO.NS,EW_DC,48.6
2025-01-14,HALDER.BO,EW_DC,571.2
2025-01-14,HALDYNGL.BO,EW_DC,128.0
2025-01-14,HARDWYN.BO,EW_DC,15.24
2025-01-14,HAVISHA.NS,EW_DC,2.22
2025-01-14,HCC.NS,EW_DC,31.79
2025-01-14,HFIL.BO,EW_DC,17.1
2025-01-14,HIKAL.NS,EW_DC,345.25
2025-01-14,HINDADH.BO,BB_W,380.0
2025-01-14,HINDALCO.NS,EW_DC,562.0
2025-01-14,HINDBIO.BO,EW_DC,9.11
2025-01-14,HINDMOTORS.NS,EW_W,23.98
2025-01-14,HIPOLIN.BO,BB_DC,146.35
2025-01-14,HITECHCORP.NS,EW_BW,214.0
2025-01-14,HITTCO.BO,EWBB_DT,12.5
2025-01-14,HOVS.NS,EW_BW,66.6
2025-01-14,HTMEDIA.NS,BB_W,19.71
2025-01-14,ICEMAKE.NS,EW_DC,697.0
2025-01-14,ICIL.NS,BB_DC,303.3
2025-01-14,IDBI.NS,EW_BW,65.89
2025-01-14,IDEA.NS,EW_DC,6.61
2025-01-14,IFINSEC.BO,EW_W,128.3
2025-01-14,IGCIL.BO,BB_DC,6.9
2025-01-14,IISL.BO,EW_UC,8.18
2025-01-14,IMPEXFERRO.NS,BB_DC,2.75
2025-01-14,INANISEC.BO,EW_UC,24.52
2025-01-14,INDIAMART.NS,EW_DC,2165.55
2025-01-14,INDIANACRY.BO,EW_DC,9.26
2025-01-14,INDIANB.NS,EW_W,473.9
2025-01-14,INDIANCARD.NS,EW_BW,263.0
2025-01-14,INDINFO.BO,EW_UC,1.16
2025-01-14,INDOAMIN.BO,EW_BW,147.7
2025-01-14,INDOKEM.BO,ATR_W,72.5
2025-01-14,INDUSFINL.BO,EW,29.16
2025-01-14,INDUSTOWER.NS,EW_DC,315.55
2025-01-14,INFLAME.BO,EW_UC,350.0
2025-01-14,INFORTEC.BO,EWBB_W,93.0
2025-01-14,INNOCORP.BO,BB_DC,4.63
2025-01-14,INTECCAP.BO,ATREWBB_W,12.63
2025-01-14,INTSTOIL.BO,BB_W,40.99
2025-01-14,IOB.NS,EWBB_W,45.05
2025-01-14,IRFC.NS,EW_W,127.71
2025-01-14,IRIS.BO,ATR_UC,240.05
2025-01-14,IWP.BO,BB_DC,46.11
2025-01-14,JAGSNPHARM.NS,EW_BW,196.35
2025-01-14,JAIHINDS.BO,EW_DC,44.52
2025-01-14,JASH.NS,EW_DC,551.0
2025-01-14,JBMA.NS,EWBB_W,1391.0
2025-01-14,JMGCORP.BO,EW_BW,4.68
2025-01-14,KACHCHH.BO,EW_BW,25.05
2025-01-14,KANSHST.BO,EW_UC,27.0
2025-01-14,KCDGROUP.BO,EW_DC,8.01
2025-01-14,KCPSUGIND.NS,EW_W,38.3
2025-01-14,KEL.BO,EW_UC,28.03
2025-01-14,KERALAYUR.BO,EW_UC,380.25
2025-01-14,KERNEX.NS,EW_DC,1112.35
2025-01-14,KHANDSE.NS,EWBB_DC,24.05
2025-01-14,KINETICENG.BO,EW_DC,143.0
2025-01-14,KKCL.NS,EW_DC,510.0
2025-01-14,KONNDOR.BO,BB_W,10.66
2025-01-14,KOTHARIPET.NS,EW_W,166.42
2025-01-14,KOVAI.BO,EW_BW,5013.35
2025-01-14,KPEL.BO,BB_W,427.55
2025-01-14,KRANTI.BO,BB_W,61.01
2025-01-14,KSHITIJPOL.NS,EW_DC,3.72
2025-01-14,LANCER.BO,EW_W,31.0
2025-01-14,LASA.NS,EW_UC,23.66
2025-01-14,LATTEYS.NS,EW_DC,28.12
2025-01-14,LINC.NS,EW_W,131.8
2025-01-14,LKPFIN.BO,EWBB_DC,175.1
2025-01-14,LOKESHMACH.NS,EW_DC,283.0
2025-01-14,LPDC.NS,BB_W,8.8
2025-01-14,MAHABANK.NS,EW_BW,46.11
2025-01-14,MANAKSTEEL.NS,EW_W,55.02
2025-01-14,MANGIND.BO,EWBB_W,2.85
2025-01-14,MANOMAY.BO,EW_UC,183.0
2025-01-14,MARINE.NS,EW_DC,222.45
2025-01-14,MARIS.BO,EW_BW,35.67
2025-01-14,MARSHALL.NS,EW_W,18.97
2025-01-14,MAXIND.NS,BB_W,243.1
2025-01-14,MAZDA.NS,ATR_UC,1210.0
2025-01-14,MAZDOCK.NS,ATREW_UC,2005.0
2025-01-14,MEDINOV.BO,EW_W,35.1
2025-01-14,MEGRISOFT.BO,EW_BW,166.25
2025-01-14,MENONBE.NS,BB_DC,113.5
2025-01-14,MERCURYLAB.BO,EW_BW,812.0
2025-01-14,MILESTONE.BO,ATR_BW,30.4
2025-01-14,MILLENNIUM.BO,BB_DC,2.13
2025-01-14,MINDACORP.NS,ATR_W,481.95
2025-01-14,MIRCELECTR.NS,EW_UC,20.01
2025-01-14,MITCON.NS,BB_W,97.15
2025-01-14,MIVENMACH.BO,EW_BW,89.0
2025-01-14,MODIPON.BO,BB_DC,52.4
2025-01-14,MOTILALOFS.NS,ATREW_W,816.75
2025-01-14,MPSLTD.NS,ATREW_DC,1754.2
2025-01-14,MULLER.BO,BB_DC,280.0
2025-01-14,MYSORPETRO.BO,EW_UC,140.15
2025-01-14,NAHARINDUS.NS,EW_W,121.1
2025-01-14,NAHARPOLY.NS,BB_DC,225.6
2025-01-14,NDASEC.BO,EW_DC,30.1
2025-01-14,NIACL.NS,BB_W,172.36
2025-01-14,NILE.BO,EW_DC,1476.0
2025-01-14,NMDC.NS,BB_DC,59.7
2025-01-14,NURECA.NS,ATR_UC,275.1
2025-01-14,OCTAVE.BO,ATREW_DC,3.7
2025-01-14,OLECTRA.NS,EW_W,1240.0
2025-01-14,OMAXAUTO.NS,EW_W,99.3
2025-01-14,PANAMAPET.NS,BB_DC,353.15
2025-01-14,PANTH.BO,EW_UC,6.67
2025-01-14,PAR.NS,BB_DC,180.5
2025-01-14,PARMAX.BO,EW_W,39.28
2025-01-14,PCCOSMA.BO,EWBB_DC,564.0
2025-01-14,PEL.NS,BB_DC,941.0
2025-01-14,PERFEPA.BO,EW_W,115.5
2025-01-14,PFC.NS,EW_W,387.0
2025-01-14,PKTEA.NS,BB_BW,395.05
2025-01-14,PNCINFRA.NS,EW_W,279.0
2025-01-14,POWERINDIA.NS,EW_UC,10925.45
2025-01-14,PQIF.BO,ATREW_UC,84.35
2025-01-14,PRAKASHSTL.NS,EW_DC,7.26
2025-01-14,PREMSYN.BO,EW_BW,18.92
2025-01-14,PRIMAGR.BO,EW_DC,23.15
2025-01-14,PRIMEPRO.BO,EW_BW,33.3
2025-01-14,PRIMIND.BO,EW_BW,124.2
2025-01-14,PSB.NS,EW_DC,40.64
2025-01-14,PULSRIN.BO,BB_DC,14.0
2025-01-14,RADHEDE.BO,BB_DC,2.5
2025-01-14,RADIOCITY.NS,EW_DC,11.31
2025-01-14,RAJABAH.BO,BB_W,
2025-01-14,RAMAPPR-B.BO,EW_DC,14.54
2025-01-14,RAPICUT.BO,EW_DC,96.9
2025-01-14,RASANDIK.BO,EW_DC,100.1
2025-01-14,RECLTD.NS,EW_W,443.65
2025-01-14,REMIEDEL.BO,EW_BW,90.5
2025-01-14,ROHLTD.NS,ATREW_UC,325.15
2025-01-14,ROSELABS.BO,ATR_DC,30.76
2025-01-14,RPOWER.NS,EW_DC,36.49
2025-01-14,SALASAR.NS,EW_W,11.65
2025-01-14,SALSTEEL.NS,EW_DC,19.01
2025-01-14,SAMINDUS.BO,EW_UC,59.15
2025-01-14,SAMPRE.BO,EW_DC,51.8
2025-01-14,SAMYAKINT.BO,BB_W,35.99
2025-01-14,SANCTRN.BO,EW_DC,719.3
2025-01-14,SANDUMA.BO,EW_BW,364.55
2025-01-14,SAPPL.BO,EWBB_DC,192.6
2025-01-14,SARTHAKIND.BO,EW_BW,26.53
2025-01-14,SARVESHWAR.NS,EW_UC,7.69
2025-01-14,SAUMYA.BO,EWBB_DC,254.8
2025-01-14,SAWABUSI.BO,EW_DC,0.56
2025-01-14,SBICARD.NS,ATR_BW,663.05
2025-01-14,SCTL.BO,BB_DC,0.94
2025-01-14,SEATV.BO,EW_W,7.36
2025-01-14,SECMARK.BO,BB_W,102.0
2025-01-14,SEQUENT.NS,EW_DC,168.79
2025-01-14,SEVENHILL.BO,EW_DC,0.98
2025-01-14,SGNTE.BO,BB_DC,0.67
2025-01-14,SHANKARA.NS,EW_DC,580.1
2025-01-14,SHANTI.NS,EW_BW,14.33
2025-01-14,SHHARICH.BO,ATR_UC,84.55
2025-01-14,SHILPAMED.NS,EW_DC,724.0
2025-01-14,SHREEPUSHK.NS,EW_BW,283.0
2025-01-14,SHRMFGC.BO,BB_W,10.64
2025-01-14,SICAPIT.BO,ATREWLR_UC,44.27
2025-01-14,SIEL.BO,EW_W,80.75
2025-01-14,SIMPLEXINF.NS,EW_DC,279.1
2025-01-14,SIMRAN.BO,EW_BW,173.05
2025-01-14,SITAENT.BO,ATR_UC,70.39
2025-01-14,SIYSIL.NS,EW_DC,825.05
2025-01-14,SMLISUZU.NS,EW_DC,1249.95
2025-01-14,SMSLIFE.NS,ATR_UC,978.1
2025-01-14,SOMATEX.NS,BB_DC,38.8
2025-01-14,SPELS.BO,EW_BW,151.0
2025-01-14,SPENCERS.NS,ATREWBB_W,79.96
2025-01-14,SPLIL.NS,EW_UC,54.0
2025-01-14,SPTRSHI.BO,EW_DC,29.9
2025-01-14,SSPDL.BO,EW_BW,19.61
2025-01-14,STDBAT.BO,EW_UC,70.0
2025-01-14,STEELCITY.NS,BB_W,100.0
2025-01-14,SUDAI.BO,EW_BW,53.1
2025-01-14,SUPERIOR.BO,EW_BW,1.3
2025-01-14,SUPREME.BO,EW_BW,81.89
2025-01-14,SUPTANERY.BO,EW_BW,10.01
2025-01-14,SURYAROSNI.NS,EWBB_W,230.3
2025-01-14,SUVIDHAA.NS,EW_UC,5.06
2025-01-14,SUZLON.NS,EW_W,53.98
2025-01-14,SW1.BO,EW_DC,71.2
2025-01-14,SWANENERGY.NS,EW_W,596.1
2025-01-14,SWRNASE.BO,EW_DC,59.4
2025-01-14,SYNCOMF.BO,EW_DT,16.97
2025-01-14,SYNTHFO.BO,ATR_UC,84.85
2025-01-14,TANFACIND.BO,EW_UC,1890.0
2025-01-14,TANLA.NS,EW_DC,631.9
2025-01-14,TCMLMTD.BO,BB_W,45.5
2025-01-14,TIGERLOGS.BO,EW_DC,57.5
2025-01-14,TIMESGTY.NS,EWBB_W,149.2
2025-01-14,TIMETECHNO.NS,ATREW_W,393.8
2025-01-14,TIMEX.BO,EW_W,170.25
2025-01-14,TIRUSTA.BO,EW_BW,140.2
2025-01-14,TOKYOFIN.BO,ATR_UC,27.83
2025-01-14,TORNTPOWER.NS,EW_DC,1301.0
2025-01-14,TPLPLASTEH.NS,ATREW_W,88.0
2025-01-14,TRANSFRE.BO,EW_DC,30.1
2025-01-14,TTML.NS,EW_DC,65.58
2025-01-14,UCOBANK.NS,EWBB_W,38.01
2025-01-14,UNICHEMLAB.NS,BB_DC,671.0
2025-01-14,UNIQUEO.BO,EW_DC,158.85
2025-01-14,UNISON.BO,EW_BW,22.71
2025-01-14,UNITEDINT.BO,EW_BW,93.6
2025-01-14,UNIVARTS.BO,EW_W,4.62
2025-01-14,UNIVASTU.NS,ATR_W,232.85
2025-01-14,UNJHAFOR.BO,EW_UC,26.15
2025-01-14,UNRYLMA.BO,EW_DC,17.67
2025-01-14,VALIANTORG.BO,BB_DC,301.05
2025-01-14,VASWANI.NS,EW_DC,46.0
2025-01-14,VEERHEALTH.BO,EW_BW,16.61
2025-01-14,VINYLINDIA.NS,EW_DC,312.0
2025-01-14,VIPCLOTHNG.NS,EW_DC,37.5
2025-01-14,VISHAL.BO,EW_UC,30.5
2025-01-14,VISHALBL.BO,BB_DC,107.65
2025-01-14,VISHNU.NS,EW_DC,360.2
2025-01-14,VRL.BO,EW_UC,266.0
2025-01-14,VSSL.NS,EW_DC,216.0
2025-01-14,WALCHPF.BO,EW_BW,154.25
2025-01-14,WARDINMOBI.BO,BB_DC,33.3
2025-01-14,WHIRLPOOL.NS,EW_BW,1580.1
2025-01-14,WORTH.NS,EW_UC,116.52
2025-01-14,YAMNINV.BO,EW_BW,1.36
2025-01-14,YARNSYN.BO,EWBB_DC,26.2
2025-01-14,ZFCVINDIA.NS,BB_DC,11027.05
2025-01-14,ZOTA.NS,ATREW_UC,535.0
