Buy Date,Ticker,Buy Strat,Last Alert Date,ll,Close,Target,Call,Status,CMP,CMP_Date,Quantity,Hit Type,Sell Price,Broker
2024-11-08,1STCUS.BO,BB_DC,2024-11-06,100.6,125.95,,Long,Open,128.0,2024-11-14,39.45,,,India
2024-11-08,ABAN.NS,ATR_DC,2024-10-30,63.13,67.59,,Short,Closed,61.77,2024-11-14,224.22,ISL Hit,63.13,India
2024-11-08,ACE.NS,BB_DC,2024-10-30,1115.5,1367.55,,Long,Open,1242.4,2024-11-14,3.97,,,India
2024-11-08,AHMDSTE.BO,ATR_UC,2024-10-24,313.3,326.0,383.2,Short,Closed,320.3,2024-11-14,78.74,Target Hit,383.2,India
2024-11-08,AKSHOPTFBR.NS,ATR_UC,2024-10-28,10.0,11.71,,Long,Open,10.46,2024-11-14,584.8,,,India
2024-11-08,ALUFLUOR.BO,ATR_DC,2024-10-30,341.3,444.95,,Long,Open,497.15,2024-11-14,9.65,,,India
2024-11-08,ANSALAPI.NS,ATR_BW,2024-11-05,9.96,12.72,,Long,Open,11.71,2024-11-14,362.32,,,India
2024-11-08,ASPIRA.BO,ATR_UC,2024-10-28,47.64,59.82,,Long,Open,66.58,2024-11-14,82.1,,,India
2024-11-08,ATAM.BO,BB_DC,2024-11-01,126.75,144.3,,Long,Open,142.05,2024-11-14,56.98,,,India
2024-11-08,ATISHAY.BO,BB_UC,2024-10-30,157.85,232.95,,Long,Open,208.6,2024-11-14,13.32,,,India
2024-11-08,AUSTENG.BO,BB_DC,2024-11-06,198.0,217.85,,Long,Open,204.35,2024-11-14,50.38,,,India
2024-11-08,AVONMORE.BO,BB_DC,2024-10-30,13.93,16.4,,Short,Closed,13.67,2024-11-14,404.86,ISL Hit,13.93,India
2024-11-08,AXISBANK.NS,BB_DC,2024-10-18,1133.45,1160.95,,Long,Open,1140.7,2024-11-14,36.36,,,India
2024-11-08,B2BSOFT.BO,LR_W,2024-10-29,31.6,39.41,,Long,Open,36.62,2024-11-14,128.04,,,India
2024-11-08,BETXIND.BO,BBLR_W,2024-11-01,342.45,363.1,363.5,Short,Closed,355.0,2024-11-14,48.43,Target Hit,363.5,India
2024-11-08,BFINVEST.NS,ATR_BW,2024-10-28,636.3,753.05,,Long,Open,726.55,2024-11-14,8.57,,,India
2024-11-08,BKV.BO,BB_W,2024-10-28,12.02,15.4,,Long,Open,16.06,2024-11-14,295.86,,,India
2024-11-08,BRAHMINFRA.BO,EW_BW,2024-11-08,63.1,68.0,,Short,Closed,59.75,2024-11-14,204.08,ISL Hit,63.1,India
2024-11-08,CALCOM.BO,EW_DC,2024-11-08,117.3,125.0,,Long,Open,119.05,2024-11-14,129.87,,,India
2024-11-08,CALSOFT.NS,BB_DC,2024-11-05,17.51,19.29,,Long,Open,18.32,2024-11-14,561.8,,,India
2024-11-08,CAPRO.BO,EW_UC,2024-11-08,46.11,53.0,,Long,Open,52.0,2024-11-14,145.14,,,India
2024-11-08,CHDCHEM.BO,BB_W,2024-10-29,6.03,6.93,,Long,Open,6.36,2024-11-14,1111.11,,,India
2024-11-08,CHOKSILA.BO,ATRBBLR_W,2024-10-29,56.16,71.75,,Long,Open,62.16,2024-11-14,64.14,,,India
2024-11-08,CITYONLINE.BO,BB_UC,2024-10-31,5.8,6.45,,Long,Open,6.83,2024-11-14,1538.46,,,India
2024-11-08,CONTICON.BO,BB_W,2024-11-06,10.17,11.8,,Long,Open,10.78,2024-11-14,613.5,,,India
2024-11-08,CONTPTR.BO,BB_DC,2024-11-01,87.15,94.85,,Long,Open,91.19,2024-11-14,129.87,,,India
2024-11-08,CSBBANK.NS,BB_DC,2024-09-11,305.9,313.3,330.3,Short,Closed,299.6,2024-11-14,135.14,ISL Hit,305.9,India
2024-11-08,CUBIFIN.BO,ATREW_BW,2024-11-08,2.15,2.0,,Long,Open,2.38,2024-11-14,,,,India
2024-11-08,DBSTOCKBRO.NS,BB_W,2024-10-18,44.45,45.0,51.75,Short,Closed,43.24,2024-11-14,1818.18,ISL Hit,44.45,India
2024-11-08,DECOMIC.BO,BB_W,2024-10-28,71.54,83.89,,Long,Open,74.95,2024-11-14,80.97,,,India
2024-11-08,DEEPAKSP.BO,BB_DC,2024-11-05,190.25,203.25,,Short,Closed,188.15,2024-11-14,76.92,ISL Hit,190.25,India
2024-11-08,DELTACORP.NS,EW_UC,2024-11-08,112.28,120.0,,Long,Open,114.99,2024-11-14,129.53,,,India
2024-11-08,DHUNINV.NS,LR_BW,2024-10-28,1903.35,2293.0,,Long,Open,2248.85,2024-11-14,2.57,,,India
2024-11-08,DILIGENT.BO,EW_BW,2024-11-08,3.78,5.0,,Long,Open,4.06,2024-11-14,819.67,,,India
2024-11-08,DNAMEDIA.NS,LR_DC,2024-10-31,4.57,5.56,,Long,Open,4.88,2024-11-14,1010.1,,,India
2024-11-08,DOLLAR.NS,ATR_BW,2024-10-28,475.95,546.65,,Long,Open,499.6,2024-11-14,14.14,,,India
2024-11-08,ELDEHSG.BO,BB_DC,2024-11-05,770.05,833.65,,Long,Open,787.45,2024-11-14,15.72,,,India
2024-11-08,EMKAY.NS,BB_UC,2024-10-28,251.23,307.5,,Long,Open,306.4,2024-11-14,17.77,,,India
2024-11-08,GFLLIMITED.NS,EW_UC,2024-11-08,87.8,93.0,,Long,Open,94.6,2024-11-14,192.31,,,India
2024-11-08,GOKULAGRO.NS,ATR_W,2024-10-23,245.3,299.7,,Long,Open,318.4,2024-11-14,18.38,,,India
2024-11-08,GUJCONT.BO,EW_UC,2024-11-08,170.0,179.0,,Short,Closed,165.75,2024-11-14,111.11,ISL Hit,170.0,India
2024-11-08,HIKAL.NS,BB_W,2024-10-28,334.35,386.95,,Long,Open,403.85,2024-11-14,19.01,,,India
2024-11-08,IMFA.NS,ATRBB_BW,2024-10-23,631.05,784.8,,Long,Open,736.25,2024-11-14,6.5,,,India
2024-11-08,INDLEASE.BO,BB_UC,2000-01-01,9.15,11.3,,,,10.54,2024-11-14,465.12,,,India
2024-11-08,INTECCAP.BO,BB_DT,2024-10-24,14.42,16.5,,Long,Open,16.87,2024-11-14,480.77,,,India
2024-11-08,ITI.NS,ATR_DC,2024-10-29,210.0,304.24,,Long,Open,291.52,2024-11-14,10.61,,,India
2024-11-08,JAUSPOL.BO,EW_BW,2024-11-08,8.67,9.0,,Long,Open,9.0,2024-11-14,3030.3,,,India
2024-11-08,JAYAGROGN.NS,ATRLR_DC,2024-10-30,276.8,303.6,,Long,Open,277.5,2024-11-14,37.31,,,India
2024-11-08,JAYBHCR.BO,ATR_W,2024-10-30,9.8,10.29,,Long,Open,10.8,2024-11-14,2040.82,,,India
2024-11-08,JINDALPHOT.NS,ATRLR_BW,2024-11-01,694.5,775.75,,Long,Open,732.95,2024-11-14,12.31,,,India
2024-11-08,JINDHOT.BO,LR_W,2024-10-30,86.01,100.07,,Long,Open,95.44,2024-11-14,71.12,,,India
2024-11-08,JJFINCOR.BO,BB_UC,2024-11-06,37.23,45.33,,Long,Open,48.0,2024-11-14,123.46,,,India
2024-11-08,JSTL.BO,BB_DT,2024-10-17,52.45,54.09,,Short,Closed,50.51,2024-11-14,609.76,ISL Hit,52.45,India
2024-11-08,JSWHL.NS,ATR_UC,2024-10-30,9060.05,15434.85,,Long,Open,19420.2,2024-11-14,0.16,,,India
2024-11-08,KAMADGIRI.BO,EW_DC,2024-11-08,91.75,104.0,,Long,Open,109.95,2024-11-14,81.63,,,India
2024-11-08,KANORICHEM.NS,LR_DC,2024-10-28,116.5,130.74,,Short,Closed,112.03,2024-11-14,70.22,ISL Hit,116.5,India
2024-11-08,KANPRPLA.NS,BB_W,2024-10-29,113.66,120.98,,Long,Open,115.47,2024-11-14,136.61,,,India
2024-11-08,KCP.NS,BB_DC,2024-10-31,210.01,233.87,,Long,Open,226.36,2024-11-14,41.91,,,India
2024-11-08,KFBL.BO,BB_W,2024-11-01,95.05,98.85,105.56,Short,Closed,90.2,2024-11-14,263.16,ISL Hit,95.05,India
2024-11-08,KGPETRO.BO,BB_W,2024-10-29,206.0,213.0,,Long,Open,216.0,2024-11-14,142.86,,,India
2024-11-08,KJMCCORP.BO,ATR_BW,2024-11-04,70.18,116.41,,Long,Open,94.48,2024-11-14,21.63,,,India
2024-11-08,KOVAI.BO,BB_W,2024-10-29,5194.95,5596.2,,Short,Closed,5073.9,2024-11-14,2.49,ISL Hit,5194.95,India
2024-11-08,KREBSBIO.NS,ATR_DC,2024-10-28,73.3,92.51,,Long,Open,85.12,2024-11-14,52.06,,,India
2024-11-08,LEMONTREE.NS,BB_W,2024-10-30,112.5,121.64,,Long,Open,121.76,2024-11-14,109.41,,,India
2024-11-08,LLFICL.BO,ATR_UC,2024-08-12,3.72,12.08,,Long,Open,11.31,2024-11-14,119.62,,,India
2024-11-08,LOKESHMACH.NS,BB_DC,2024-11-07,308.25,422.35,,Long,Open,348.45,2024-11-14,8.76,,,India
2024-11-08,LOOKS.BO,EW_W,2024-11-08,4.96,5.0,,Long,Open,5.39,2024-11-14,25000.0,,,India
2024-11-08,MAHSCOOTER.NS,BB_DC,2024-10-31,9837.25,10577.0,,Long,Open,10626.05,2024-11-14,1.35,,,India
2024-11-08,MDRNSTL.BO,BB_DC,2024-11-04,19.51,21.41,,Long,Open,19.9,2024-11-14,526.32,,,India
2024-11-08,MEFCOMCAP.BO,BB_W,2024-11-04,17.21,22.03,,Long,Open,19.93,2024-11-14,207.47,,,India
2024-11-08,MENONBE.NS,BB_W,2024-11-05,115.7,127.89,,Long,Open,121.81,2024-11-14,82.03,,,India
2024-11-08,MMP.NS,BB_DC,2024-10-28,317.0,349.4,,Long,Open,330.45,2024-11-14,30.86,,,India
2024-11-08,MOTILALOFS.NS,ATRBB_W,2024-10-28,852.3,997.65,,Long,Open,900.9,2024-11-14,6.88,,,India
2024-11-08,MTEDUCARE.NS,EW_BW,2024-11-08,2.56,3.0,,Long,Open,3.13,2024-11-14,2272.73,,,India
2024-11-08,MUKESHB.BO,ATR_W,2024-11-07,130.6,152.95,,Long,Open,148.15,2024-11-14,44.74,,,India
2024-11-08,MYSORPETRO.BO,BB_DC,2024-10-07,185.85,201.35,228.54,Short,Closed,190.85,2024-11-14,64.52,Target Hit,228.54,India
2024-11-08,NAGREEKCAP.NS,BB_DC,2024-10-31,22.57,28.51,,Long,Open,31.81,2024-11-14,168.35,,,India
2024-11-08,NAHARCAP.NS,ATR_BW,2024-10-29,290.0,326.5,,Long,Open,307.1,2024-11-14,27.4,,,India
2024-11-08,NBIFIN.NS,BB_DC,2024-10-30,2250.0,2368.55,,Long,Open,2464.2,2024-11-14,8.44,,,India
2024-11-08,NDGL.NS,BB_DC,2024-10-31,4750.0,5642.45,,Long,Open,5413.1,2024-11-14,1.12,,,India
2024-11-08,NEERAJ.BO,BB_UC,2024-10-24,18.5,26.91,,Long,Open,34.26,2024-11-14,118.91,,,India
2024-11-08,NH.NS,BB_DC,2024-11-06,1185.0,1290.95,,Long,Open,1276.45,2024-11-14,9.44,,,India
2024-11-08,NIKHILAD.BO,BB_DC,2024-11-05,115.3,121.75,,Long,Open,119.4,2024-11-14,155.04,,,India
2024-11-08,NILACHAL.BO,EWBB_W,2024-11-08,40.05,44.0,,Short,Closed,39.05,2024-11-14,253.16,ISL Hit,40.05,India
2024-11-08,NITTAGELA.BO,BB_DC,2024-10-28,760.0,811.95,,Long,Open,773.95,2024-11-14,19.25,,,India
2024-11-08,ORIENTHOT.NS,ATR_BW,2024-10-29,159.01,188.15,,Long,Open,172.53,2024-11-14,34.32,,,India
2024-11-08,OTCO.BO,EW_UC,2024-11-08,6.55,8.0,,Long,Open,7.84,2024-11-14,689.66,,,India
2024-11-08,PAGEIND.NS,ATR_UC,2024-10-29,42300.0,48002.9,,Long,Open,45377.25,2024-11-14,0.18,,,India
2024-11-08,PANSARI.NS,ATR_UC,2024-10-25,116.1,191.58,,Long,Open,173.5,2024-11-14,13.25,,,India
2024-11-08,PECOS.BO,ATRBB_DC,2024-09-13,260.0,285.75,419.15,Short,Closed,284.15,2024-11-14,38.83,Target Hit,419.15,India
2024-11-08,PICCADIL.BO,BB_W,2024-10-28,627.55,757.6,,Long,Open,720.7,2024-11-14,7.69,,,India
2024-11-08,PQIF.BO,ATR_W,2024-10-30,40.1,48.23,,Long,Open,62.03,2024-11-14,123.0,,,India
2024-11-08,PREMIER.NS,ATRBB_DC,2024-11-04,3.47,4.55,,Long,Open,4.38,2024-11-14,925.93,,,India
2024-11-08,PRISMMEDI.BO,LR_DC,2024-11-04,23.58,28.0,,Long,Open,26.0,2024-11-14,226.24,,,India
2024-11-08,QUANTBUILD.BO,LR_UC,2024-11-01,3.3,4.09,,Long,Open,4.95,2024-11-14,1265.82,,,India
2024-11-08,RELCHEMQ.BO,ATR_BW,2024-10-31,210.8,229.15,,Long,Open,215.2,2024-11-14,54.5,,,India
2024-11-08,RISHDIGA.BO,BB_DC,2024-11-06,38.86,44.25,,Long,Open,39.9,2024-11-14,185.53,,,India
2024-11-08,RITESHIN.BO,BB_UC,2024-11-05,22.41,29.2,,Long,Open,30.99,2024-11-14,147.28,,,India
2024-11-08,RODIUM.BO,BB_W,2024-11-04,95.02,103.3,104.35,Short,Closed,99.95,2024-11-14,120.77,Target Hit,104.35,India
2024-11-08,RUPA.NS,LR_DC,2024-10-30,246.75,274.25,,Short,Closed,243.75,2024-11-14,36.36,ISL Hit,246.75,India
2024-11-08,SADHNANIQ.BO,BB_DC,2024-10-28,44.96,53.42,,Long,Open,46.82,2024-11-14,118.2,,,India
2024-11-08,SAKSOFT.NS,BB_DC,2024-10-30,223.81,235.62,,Short,Closed,209.38,2024-11-14,84.67,ISL Hit,223.81,India
2024-11-08,SAMBHAAV.NS,BB_W,2024-10-28,5.11,5.71,,Long,Open,5.69,2024-11-14,1666.67,,,India
2024-11-08,SAMRATPH.BO,LR_W,2024-10-30,435.0,496.95,,Long,Open,469.35,2024-11-14,16.14,,,India
2024-11-08,SAPL.BO,EW_DC,2024-11-08,1715.0,1880.0,,Long,Open,1878.9,2024-11-14,6.06,,,India
2024-11-08,SDL.BO,EW_DC,2024-11-08,25.76,29.0,,Long,Open,30.48,2024-11-14,308.64,,,India
2024-11-08,SEATV.BO,LR_UC,2024-11-05,9.43,10.9,,Long,Open,9.79,2024-11-14,680.27,,,India
2024-11-08,SETUINFRA.NS,BB_W,2024-10-31,0.8,0.99,,Short,Close,0.95,2024-11-14,5263.16,,,India
2024-11-08,SHANTI.NS,ATR_DC,2024-10-30,14.65,17.42,,Long,Open,16.39,2024-11-14,361.01,,,India
2024-11-08,SHEMAROO.NS,BB_DC,2024-10-30,151.54,164.34,,Long,Open,156.74,2024-11-14,78.12,,,India
2024-11-08,SHESHAINDS.BO,EW_BW,2024-11-08,13.31,15.0,,Long,Open,14.0,2024-11-14,591.72,,,India
2024-11-08,SHETR.BO,BB_W,2000-01-01,140.05,158.8,,,,149.95,2024-11-14,53.33,,,India
2024-11-08,SHIVAMILLS.NS,BB_W,2024-10-29,90.86,97.82,,Short,Closed,87.09,2024-11-14,143.68,ISL Hit,90.86,India
2024-11-08,SKPSEC.BO,EW_W,2024-11-08,219.5,243.0,,Long,Open,226.05,2024-11-14,42.55,,,India
2024-11-08,SOLIMAC.BO,BB_DC,2024-10-29,94.13,101.83,105.5,Short,Closed,97.57,2024-11-14,129.87,Target Hit,105.5,India
2024-11-08,STEL.NS,BB_DC,2024-10-21,502.55,524.75,571.86,Short,Closed,480.4,2024-11-14,45.05,ISL Hit,502.55,India
2024-11-08,STLTECH.NS,BB_W,2024-11-05,112.4,126.21,,Long,Open,118.26,2024-11-14,72.41,,,India
2024-11-08,SUMMITSEC.NS,ATR_DC,2024-10-28,2507.85,3060.85,,Long,Open,3297.8,2024-11-14,1.81,,,India
2024-11-08,SUPERBAK.BO,ATR_DC,2024-11-07,27.05,31.17,,Long,Open,30.95,2024-11-14,242.72,,,India
2024-11-08,SUTLEJTEX.NS,ATRLR_W,2024-10-30,55.15,65.58,,Long,Open,58.98,2024-11-14,95.88,,,India
2024-11-08,SVPGLOB.BO,BB_W,2024-11-01,5.56,6.01,,Long,Open,5.79,2024-11-14,2222.22,,,India
2024-11-08,SWARAJENG.NS,BB_DC,2024-11-04,2798.7,3075.6,,Long,Open,2808.45,2024-11-14,3.61,,,India
2024-11-08,TAJGVK.NS,ATR_BW,2024-10-28,281.05,338.55,,Long,Open,310.9,2024-11-14,17.39,,,India
2024-11-08,TARAI.BO,BB_W,2024-11-08,8.74,10.0,9.59,Short,Closed,9.11,2024-11-14,793.65,Target Hit,9.59,India
2024-11-08,TATAINVEST.NS,BB_DC,2024-10-30,6600.0,6767.25,,Long,Open,6611.2,2024-11-14,5.98,,,India
2024-11-08,TCFCFINQ.BO,LR,2024-10-31,68.5,75.72,,Long,Open,68.8,2024-11-14,138.5,,,India
2024-11-08,TECHIN.NS,EW_UC,2024-11-08,34.43,38.0,,Long,Open,35.25,2024-11-14,280.11,,,India
2024-11-08,TERASOFT.NS,ATR_W,2024-10-23,71.55,116.58,,Long,Open,162.9,2024-11-14,22.21,,,India
2024-11-08,THAKDEV.BO,LR_DC,2024-10-25,184.9,201.6,,Long,Open,189.5,2024-11-14,59.88,,,India
2024-11-08,THIRDFIN.BO,BB_UC,2024-11-06,130.45,156.3,,Long,Open,156.0,2024-11-14,38.68,,,India
2024-11-08,TIGERLOGS.BO,EW_UC,2024-11-08,68.25,74.0,,Short,Closed,66.87,2024-11-14,173.91,ISL Hit,68.25,India
2024-11-08,TRICOMFRU.BO,BB_DC,2024-11-01,1.43,1.57,1.56,Short,Close,1.58,2024-11-14,7142.86,,,India
2024-11-08,UDAYJEW.BO,BB_DC,2024-10-29,146.0,153.9,,Long,Open,147.55,2024-11-14,126.58,,,India
2024-11-08,UNISON.BO,LR_W,2024-11-06,22.21,26.14,,Long,Open,24.12,2024-11-14,254.45,,,India
2024-11-08,UNITINT.BO,BB_DC,2024-10-29,5.3,5.39,,Long,Open,5.36,2024-11-14,11111.11,,,India
2024-11-08,VAISHALI.NS,BB_DC,2024-10-31,17.12,18.22,,Short,Closed,16.56,2024-11-14,909.09,ISL Hit,17.12,India
2024-11-08,VCU.BO,ATR_W,2024-11-06,5.2,8.76,,Long,Open,10.45,2024-11-14,280.9,,,India
2024-11-08,VHL.NS,ATR_UC,2024-10-30,4000.0,4901.8,,Long,Open,4909.05,2024-11-14,1.11,,,India
2024-11-08,VIJIFIN.NS,BB,2024-10-30,2.45,3.59,,Long,Open,3.92,2024-11-14,877.19,,,India
2024-11-08,VIMTALABS.NS,ATR_DC,2024-10-08,540.0,694.05,,Long,Open,755.65,2024-11-14,6.49,,,India
2024-11-08,VINTRON.BO,ATR_BW,2024-11-01,43.3,55.64,,Long,Open,54.69,2024-11-14,81.04,,,India
2024-11-08,VIPPYSP.BO,EW_BW,2024-11-08,168.25,180.0,,Long,Open,181.8,2024-11-14,85.11,,,India
2024-11-08,VISASTEEL.NS,ATR_UC,2024-10-18,25.46,27.62,36.16,Short,Closed,33.56,2024-11-14,462.96,Target Hit,36.16,India
2024-11-08,VOLTAS.NS,LR_DC,2024-11-05,1617.7,1766.0,,Long,Open,1708.6,2024-11-14,6.74,,,India
2024-11-08,WANBURY.NS,BBLR_W,2024-10-31,211.6,259.95,,Long,Open,229.26,2024-11-14,20.68,,,India
2024-11-08,WINDMACHIN.NS,ATR_BW,2024-10-29,165.15,237.99,,Long,Open,270.77,2024-11-14,13.73,,,India
2024-11-08,YOGISUNG.BO,BB_W,2024-10-30,9.64,10.81,,Long,Open,10.4,2024-11-14,854.7,,,India
2024-11-08,YORKEXP.BO,EW_W,2024-11-08,43.01,47.0,,Long,Open,45.98,2024-11-14,250.63,,,India
2024-11-08,ZKHANDEN.BO,EW_BW,2024-11-08,96.68,102.0,,Short,Closed,95.19,2024-11-14,187.97,ISL Hit,96.68,India
